From.Country.Code;From.Country;From.ISO;Com.Code;value
105;Israel;ISR;Rape and Mustard Cake;2.6888880030954e-12
106;Italy;ITA;Rape and Mustard Cake;4.0717176806395
109;Jamaica;JAM;Rape and Mustard Cake;1.11707571510386e-11
112;Jordan;JOR;Rape and Mustard Cake;6.03225508921029e-13
110;Japan;JPN;Rape and Mustard Cake;-0.00050607017994068
108;Kazakhstan;KAZ;Rape and Mustard Cake;-11.1466751082485
114;Kenya;KEN;Rape and Mustard Cake;2.82657455409689e-12
113;Kyrgyzstan;KGZ;Rape and Mustard Cake;-1.29760132659724e-10
115;Cambodia;KHM;Rape and Mustard Cake;9.64191296046832e-11
83;Kiribati;KIR;Rape and Mustard Cake;1.12295152760745e-12
188;Saint Kitts and Nevis;KNA;Rape and Mustard Cake;1.8939033650035e-19
117;Republic of Korea;KOR;Rape and Mustard Cake;-0.0285238010013579
118;Kuwait;KWT;Rape and Mustard Cake;-1.44533035455665e-12
120;Lao People's Democratic Republic;LAO;Rape and Mustard Cake;8.8565901579109e-12
121;Lebanon;LBN;Rape and Mustard Cake;-7.99013408844858e-12
123;Liberia;LBR;Rape and Mustard Cake;-2.71847748263583e-11
124;Libya;LBY;Rape and Mustard Cake;8.2156750337347e-10
189;Saint Lucia;LCA;Rape and Mustard Cake;3.63659853084006e-12
38;Sri Lanka;LKA;Rape and Mustard Cake;4.84228496321859e-07
122;Lesotho;LSO;Rape and Mustard Cake;-4.03918053090062e-13
126;Lithuania;LTU;Rape and Mustard Cake;-735.800169363876
256;Luxembourg;LUX;Rape and Mustard Cake;-18.5222171841203
119;Latvia;LVA;Rape and Mustard Cake;-232.327983215864
128;China, Macao SAR;MAC;Rape and Mustard Cake;0
143;Morocco;MAR;Rape and Mustard Cake;-3.93254799947463e-08
146;Republic of Moldova;MDA;Rape and Mustard Cake;-8.74667920607541
129;Madagascar;MDG;Rape and Mustard Cake;6.75409554402961e-11
132;Maldives;MDV;Rape and Mustard Cake;0
138;Mexico;MEX;Rape and Mustard Cake;-3.44812236013749e-06
154;The former Yugoslav Republic of Macedonia;MKD;Rape and Mustard Cake;-0.0615029467940565
133;Mali;MLI;Rape and Mustard Cake;1.09293680062336e-11
134;Malta;MLT;Rape and Mustard Cake;8.33696502041538e-11
28;Myanmar;MMR;Rape and Mustard Cake;-3.29387652573187e-06
273;Montenegro;MNE;Rape and Mustard Cake;1.54124463517642e-15
141;Mongolia;MNG;Rape and Mustard Cake;-7.43261154112611e-08
144;Mozambique;MOZ;Rape and Mustard Cake;-5.2749014519015e-14
136;Mauritania;MRT;Rape and Mustard Cake;-1.02587399929824e-12
137;Mauritius;MUS;Rape and Mustard Cake;-4.79541648749801e-12
130;Malawi;MWI;Rape and Mustard Cake;-2.11718758944485e-12
131;Malaysia;MYS;Rape and Mustard Cake;-1.29701029065535e-11
147;Namibia;NAM;Rape and Mustard Cake;5.4435885360233e-14
153;New Caledonia;NCL;Rape and Mustard Cake;1.74417121569455e-12
158;Niger;NER;Rape and Mustard Cake;-2.70383802551067e-10
159;Nigeria;NGA;Rape and Mustard Cake;-9.18465536291875e-12
157;Nicaragua;NIC;Rape and Mustard Cake;8.44447693387042e-12
150;Netherlands;NLD;Rape and Mustard Cake;-20.8098314419469
162;Norway;NOR;Rape and Mustard Cake;0.000431943424105861
149;Nepal;NPL;Rape and Mustard Cake;-26.8937320649702
156;New Zealand;NZL;Rape and Mustard Cake;-0.363322693832581
221;Oman;OMN;Rape and Mustard Cake;2.91269349258195e-11
165;Pakistan;PAK;Rape and Mustard Cake;0.00448089567812649
166;Panama;PAN;Rape and Mustard Cake;-3.44551833314722e-11
170;Peru;PER;Rape and Mustard Cake;-3.19910213155187e-13
171;Philippines;PHL;Rape and Mustard Cake;-9.76619357286341e-11
168;Papua New Guinea;PNG;Rape and Mustard Cake;-1.75674781288737e-13
173;Poland;POL;Rape and Mustard Cake;-3226.03676331778
177;Puerto Rico;PRI;Rape and Mustard Cake;0
116;Democratic People's Republic of Korea;PRK;Rape and Mustard Cake;5.34444492454729e-11
174;Portugal;PRT;Rape and Mustard Cake;-3.92638867678989e-10
169;Paraguay;PRY;Rape and Mustard Cake;-5.09157611283959e-09
70;French Polynesia;PYF;Rape and Mustard Cake;-8.96656469033785e-11
179;Qatar;QAT;Rape and Mustard Cake;-7.13958861785599e-13
183;Romania;ROU;Rape and Mustard Cake;-3808.55835759781
999;RoW;ROW;Rape and Mustard Cake;-3.20383412081982e-11
185;Russian Federation;RUS;Rape and Mustard Cake;-2104.04346110272
184;Rwanda;RWA;Rape and Mustard Cake;-8.52667599587349e-15
194;Saudi Arabia;SAU;Rape and Mustard Cake;9.68900807804056e-13
186;Serbia and Montenegro;SCG;Rape and Mustard Cake;0
276;Sudan;SDN;Rape and Mustard Cake;-6.08277296958916e-13
195;Senegal;SEN;Rape and Mustard Cake;-1.24869730208928e-13
200;Singapore;SGP;Rape and Mustard Cake;-4.18054682254058e-17
25;Solomon Islands;SLB;Rape and Mustard Cake;-2.48819844273478e-14
197;Sierra Leone;SLE;Rape and Mustard Cake;-1.7057854917096e-16
60;El Salvador;SLV;Rape and Mustard Cake;3.83047623792214e-13
201;Somalia;SOM;Rape and Mustard Cake;1.08873227158583e-13
272;Serbia;SRB;Rape and Mustard Cake;-30.6730283589654
277;South Sudan;SSD;Rape and Mustard Cake;0
193;Sao Tome and Principe;STP;Rape and Mustard Cake;2.39390341221545e-15
228;USSR;SUN;Rape and Mustard Cake;0
207;Suriname;SUR;Rape and Mustard Cake;-1.03414578231415e-12
199;Slovakia;SVK;Rape and Mustard Cake;-526.064255311465
198;Slovenia;SVN;Rape and Mustard Cake;-0.404517954892411
210;Sweden;SWE;Rape and Mustard Cake;-79.5563892438177
209;Swaziland;SWZ;Rape and Mustard Cake;-2.35061740041815e-12
212;Syrian Arab Republic;SYR;Rape and Mustard Cake;-1.17218818283074e-11
39;Chad;TCD;Rape and Mustard Cake;2.75502396737364e-11
217;Togo;TGO;Rape and Mustard Cake;5.90029614826593e-14
216;Thailand;THA;Rape and Mustard Cake;-5.76510126154203e-12
208;Tajikistan;TJK;Rape and Mustard Cake;-2.97736396269918e-11
213;Turkmenistan;TKM;Rape and Mustard Cake;1.42921417570078e-14
176;Timor-Leste;TLS;Rape and Mustard Cake;-1.15790429653527e-15
220;Trinidad and Tobago;TTO;Rape and Mustard Cake;-2.24294793456736e-16
222;Tunisia;TUN;Rape and Mustard Cake;-4.16457288095439e-10
223;Turkey;TUR;Rape and Mustard Cake;-0.0403321365350623
214;China, Taiwan Province of;TWN;Rape and Mustard Cake;-1.15109689519904e-05
215;United Republic of Tanzania;TZA;Rape and Mustard Cake;2.13547036782109e-12
226;Uganda;UGA;Rape and Mustard Cake;3.05712736882614e-13
230;Ukraine;UKR;Rape and Mustard Cake;-2143.39789471778
234;Uruguay;URY;Rape and Mustard Cake;-2.84086438980736e-08
231;United States of America;USA;Rape and Mustard Cake;-0.0906104613561198
235;Uzbekistan;UZB;Rape and Mustard Cake;-3.96995824748661e-13
191;Saint Vincent and the Grenadines;VCT;Rape and Mustard Cake;4.04777317892595e-10
236;Venezuela (Bolivarian Republic of);VEN;Rape and Mustard Cake;-2.49888382359883e-13
237;Viet Nam;VNM;Rape and Mustard Cake;-4.4962778151254e-12
155;Vanuatu;VUT;Rape and Mustard Cake;1.23387072955872e-10
244;Samoa;WSM;Rape and Mustard Cake;-7.24547955266037e-16
249;Yemen;YEM;Rape and Mustard Cake;1.47549097116278e-12
248;Yugoslav SFR;YUG;Rape and Mustard Cake;0
202;South Africa;ZAF;Rape and Mustard Cake;-0.00540813590325279
251;Zambia;ZMB;Rape and Mustard Cake;-1.44296882538432e-12
181;Zimbabwe;ZWE;Rape and Mustard Cake;-1.40785437109838e-11
2;Afghanistan;AFG;Cottonseed Cake;-3.60080782985165e-14
7;Angola;AGO;Cottonseed Cake;-8.48460911528861e-11
3;Albania;ALB;Cottonseed Cake;-3.14438390169232e-12
151;Netherlands Antilles;ANT;Cottonseed Cake;0
225;United Arab Emirates;ARE;Cottonseed Cake;-2.32919652023294e-12
9;Argentina;ARG;Cottonseed Cake;-3.5928733184599
1;Armenia;ARM;Cottonseed Cake;1.58600727808495e-11
8;Antigua and Barbuda;ATG;Cottonseed Cake;8.54530843730014e-13
10;Australia;AUS;Cottonseed Cake;-7.41966082920514
11;Austria;AUT;Cottonseed Cake;1.73824644086825e-11
52;Azerbaijan;AZE;Cottonseed Cake;-2.03866482033592e-10
29;Burundi;BDI;Cottonseed Cake;4.85408745280638e-19
255;Belgium;BEL;Cottonseed Cake;5.58361691191758e-12
53;Benin;BEN;Cottonseed Cake;-318.559236140339
233;Burkina Faso;BFA;Cottonseed Cake;-0.649168456439361
16;Bangladesh;BGD;Cottonseed Cake;2.16260107833275e-11
27;Bulgaria;BGR;Cottonseed Cake;-0.00279532540755443
13;Bahrain;BHR;Cottonseed Cake;-4.22250298714962e-13
12;Bahamas;BHS;Cottonseed Cake;1.85081875721216e-13
80;Bosnia and Herzegovina;BIH;Cottonseed Cake;1.22294215830416e-12
57;Belarus;BLR;Cottonseed Cake;2.53544620995733e-10
15;Belgium-Luxembourg;BLX;Cottonseed Cake;0
23;Belize;BLZ;Cottonseed Cake;-1.19401569799448e-12
19;Bolivia (Plurinational State of);BOL;Cottonseed Cake;4.75227333368069e-12
21;Brazil;BRA;Cottonseed Cake;-0.0109764046738023
14;Barbados;BRB;Cottonseed Cake;4.31690180632351e-11
26;Brunei Darussalam;BRN;Cottonseed Cake;-8.25503677936611e-15
20;Botswana;BWA;Cottonseed Cake;-8.17178228898927e-15
37;Central African Republic;CAF;Cottonseed Cake;0
33;Canada;CAN;Cottonseed Cake;-5.21623668990609e-11
211;Switzerland;CHE;Cottonseed Cake;-3.88331618293641e-13
40;Chile;CHL;Cottonseed Cake;4.95202336200489e-11
41;China, mainland;CHN;Cottonseed Cake;-98.31055915368
107;Côte d'Ivoire;CIV;Cottonseed Cake;-1.18272980154341
32;Cameroon;CMR;Cottonseed Cake;-8.81120384128771e-06
250;Democratic Republic of the Congo;COD;Cottonseed Cake;4.38836077926436e-17
46;Congo;COG;Cottonseed Cake;7.38631289090881e-13
44;Colombia;COL;Cottonseed Cake;-8.18668383286076e-14
35;Cabo Verde;CPV;Cottonseed Cake;1.31065971000046e-12
48;Costa Rica;CRI;Cottonseed Cake;-0.0174629949869868
51;Czechoslovakia;CSK;Cottonseed Cake;0
49;Cuba;CUB;Cottonseed Cake;-7.03886444652704e-12
50;Cyprus;CYP;Cottonseed Cake;-4.35107613710871e-11
167;Czech Republic;CZE;Cottonseed Cake;1.38028171055703e-10
79;Germany;DEU;Cottonseed Cake;-2.58427706979909e-11
72;Djibouti;DJI;Cottonseed Cake;3.61415103347762e-15
55;Dominica;DMA;Cottonseed Cake;-2.8210775723421e-12
54;Denmark;DNK;Cottonseed Cake;-5.18872040061125e-11
56;Dominican Republic;DOM;Cottonseed Cake;-1.36865414322651e-11
4;Algeria;DZA;Cottonseed Cake;7.36054940575861e-11
58;Ecuador;ECU;Cottonseed Cake;-5.99517563968604e-13
59;Egypt;EGY;Cottonseed Cake;-3.59519928335743e-11
178;Eritrea;ERI;Cottonseed Cake;-3.88306413249393e-09
203;Spain;ESP;Cottonseed Cake;-0.0610553914954305
63;Estonia;EST;Cottonseed Cake;-4.77430247340999e-11
238;Ethiopia;ETH;Cottonseed Cake;7.70555752298863e-13
67;Finland;FIN;Cottonseed Cake;-1.39138027388871e-09
66;Fiji;FJI;Cottonseed Cake;-1.8438386578184e-11
68;France;FRA;Cottonseed Cake;-2.71632627196282e-11
74;Gabon;GAB;Cottonseed Cake;-1.33325543227485e-10
229;United Kingdom;GBR;Cottonseed Cake;-4.51710427899571e-12
73;Georgia;GEO;Cottonseed Cake;-1.17248147552362e-11
81;Ghana;GHA;Cottonseed Cake;-0.119743412800008
90;Guinea;GIN;Cottonseed Cake;6.09063845485095e-17
75;Gambia;GMB;Cottonseed Cake;-3.56616654434267e-11
175;Guinea-Bissau;GNB;Cottonseed Cake;3.67873008698715e-19
84;Greece;GRC;Cottonseed Cake;-14.0350115675327
86;Grenada;GRD;Cottonseed Cake;9.8222356737663e-11
89;Guatemala;GTM;Cottonseed Cake;4.30916095629951e-11
91;Guyana;GUY;Cottonseed Cake;7.76306999509854e-14
96;China, Hong Kong SAR;HKG;Cottonseed Cake;-4.92094092554404e-17
95;Honduras;HND;Cottonseed Cake;3.05372286018108e-10
98;Croatia;HRV;Cottonseed Cake;7.02048966340145e-11
93;Haiti;HTI;Cottonseed Cake;-2.14360548223961e-15
97;Hungary;HUN;Cottonseed Cake;3.56737963110597e-11
101;Indonesia;IDN;Cottonseed Cake;2.31586931506895e-10
100;India;IND;Cottonseed Cake;-26.702443181129
104;Ireland;IRL;Cottonseed Cake;-1.12938025874783e-10
102;Iran (Islamic Republic of);IRN;Cottonseed Cake;3.29942058634378e-10
103;Iraq;IRQ;Cottonseed Cake;3.07224944189235e-10
99;Iceland;ISL;Cottonseed Cake;4.40590297700736e-10
105;Israel;ISR;Cottonseed Cake;-0.00895388902408051
106;Italy;ITA;Cottonseed Cake;7.45083560083284e-11
109;Jamaica;JAM;Cottonseed Cake;-5.31489126903706e-12
112;Jordan;JOR;Cottonseed Cake;1.26130740490698e-12
110;Japan;JPN;Cottonseed Cake;-1.25059534632481e-10
108;Kazakhstan;KAZ;Cottonseed Cake;-4.99979727202238e-11
114;Kenya;KEN;Cottonseed Cake;1.68394076104523e-11
113;Kyrgyzstan;KGZ;Cottonseed Cake;-7.23077066592021e-12
115;Cambodia;KHM;Cottonseed Cake;1.24745017009955e-11
83;Kiribati;KIR;Cottonseed Cake;-8.85766275044193e-13
188;Saint Kitts and Nevis;KNA;Cottonseed Cake;4.54334980571552e-19
117;Republic of Korea;KOR;Cottonseed Cake;2.13839826116889e-12
118;Kuwait;KWT;Cottonseed Cake;-8.15422496119097e-13
120;Lao People's Democratic Republic;LAO;Cottonseed Cake;-2.80677098991416e-13
121;Lebanon;LBN;Cottonseed Cake;-1.42542284310986e-11
123;Liberia;LBR;Cottonseed Cake;1.24376446898153e-13
124;Libya;LBY;Cottonseed Cake;-2.03834640094806e-09
189;Saint Lucia;LCA;Cottonseed Cake;-8.0906887269119e-12
38;Sri Lanka;LKA;Cottonseed Cake;-2.93559683981528e-11
122;Lesotho;LSO;Cottonseed Cake;3.92053061098773e-11
126;Lithuania;LTU;Cottonseed Cake;-3.92844225088682e-10
256;Luxembourg;LUX;Cottonseed Cake;-2.35629006147285e-14
119;Latvia;LVA;Cottonseed Cake;5.43237755554708e-10
128;China, Macao SAR;MAC;Cottonseed Cake;0
143;Morocco;MAR;Cottonseed Cake;1.38576278111428e-10
146;Republic of Moldova;MDA;Cottonseed Cake;2.66762089980769e-10
129;Madagascar;MDG;Cottonseed Cake;-0.000277969454980872
132;Maldives;MDV;Cottonseed Cake;0
138;Mexico;MEX;Cottonseed Cake;-0.0400841327091289
154;The former Yugoslav Republic of Macedonia;MKD;Cottonseed Cake;2.28832762443401e-11
133;Mali;MLI;Cottonseed Cake;-2.71498477278284e-06
134;Malta;MLT;Cottonseed Cake;1.1273405625569e-10
28;Myanmar;MMR;Cottonseed Cake;1.37200144833683e-13
273;Montenegro;MNE;Cottonseed Cake;2.32859329503141e-15
141;Mongolia;MNG;Cottonseed Cake;5.15459287494746e-11
144;Mozambique;MOZ;Cottonseed Cake;-0.0010428552712347
136;Mauritania;MRT;Cottonseed Cake;7.338441131813e-11
137;Mauritius;MUS;Cottonseed Cake;-1.60161099396913e-13
130;Malawi;MWI;Cottonseed Cake;-0.989036013021279
131;Malaysia;MYS;Cottonseed Cake;1.32318411496672e-11
147;Namibia;NAM;Cottonseed Cake;-5.70720977918949e-13
153;New Caledonia;NCL;Cottonseed Cake;-1.94496874307714e-11
158;Niger;NER;Cottonseed Cake;-6.92847985526916e-13
159;Nigeria;NGA;Cottonseed Cake;-0.831263709409609
157;Nicaragua;NIC;Cottonseed Cake;-0.000129682726334888
150;Netherlands;NLD;Cottonseed Cake;2.28692010531672e-10
162;Norway;NOR;Cottonseed Cake;1.17911142458935e-10
149;Nepal;NPL;Cottonseed Cake;-0.000169307542691351
156;New Zealand;NZL;Cottonseed Cake;2.9876357190869e-11
221;Oman;OMN;Cottonseed Cake;-3.05185237426621e-11
165;Pakistan;PAK;Cottonseed Cake;-0.0599558419949686
166;Panama;PAN;Cottonseed Cake;-2.7157587261936e-11
170;Peru;PER;Cottonseed Cake;1.25212280713955e-13
171;Philippines;PHL;Cottonseed Cake;2.24146922538131e-10
168;Papua New Guinea;PNG;Cottonseed Cake;4.46737521096051e-13
173;Poland;POL;Cottonseed Cake;-1.16259440815354e-10
177;Puerto Rico;PRI;Cottonseed Cake;0
116;Democratic People's Republic of Korea;PRK;Cottonseed Cake;5.91190894788031e-12
174;Portugal;PRT;Cottonseed Cake;7.03921444541929e-11
169;Paraguay;PRY;Cottonseed Cake;-0.000362638096977854
70;French Polynesia;PYF;Cottonseed Cake;1.62899220523613e-12
179;Qatar;QAT;Cottonseed Cake;-1.26501285361241e-12
183;Romania;ROU;Cottonseed Cake;-1.92534552108726e-11
999;RoW;ROW;Cottonseed Cake;3.47182586954862e-11
185;Russian Federation;RUS;Cottonseed Cake;2.71100743299142e-10
184;Rwanda;RWA;Cottonseed Cake;-3.1190017034402e-15
194;Saudi Arabia;SAU;Cottonseed Cake;-2.35994446405284e-12
186;Serbia and Montenegro;SCG;Cottonseed Cake;0
276;Sudan;SDN;Cottonseed Cake;-2.07340049853353e-05
195;Senegal;SEN;Cottonseed Cake;-0.000120946324787332
200;Singapore;SGP;Cottonseed Cake;-1.48663502351869e-17
25;Solomon Islands;SLB;Cottonseed Cake;2.24587701754204e-14
197;Sierra Leone;SLE;Cottonseed Cake;6.90191482582332e-17
60;El Salvador;SLV;Cottonseed Cake;9.82354499292309e-12
201;Somalia;SOM;Cottonseed Cake;1.0698684952666e-14
272;Serbia;SRB;Cottonseed Cake;-4.16445457250308e-12
277;South Sudan;SSD;Cottonseed Cake;0
193;Sao Tome and Principe;STP;Cottonseed Cake;-2.26768418723485e-16
228;USSR;SUN;Cottonseed Cake;0
207;Suriname;SUR;Cottonseed Cake;2.2718314019881e-12
199;Slovakia;SVK;Cottonseed Cake;1.7294035581633e-12
198;Slovenia;SVN;Cottonseed Cake;-4.32779625573621e-11
210;Sweden;SWE;Cottonseed Cake;1.66998722176389e-09
209;Swaziland;SWZ;Cottonseed Cake;-2.30281810924367e-10
212;Syrian Arab Republic;SYR;Cottonseed Cake;4.3535284459812e-11
39;Chad;TCD;Cottonseed Cake;-0.0228768008030242
217;Togo;TGO;Cottonseed Cake;-18.042604129865
216;Thailand;THA;Cottonseed Cake;-6.04036329309877e-10
208;Tajikistan;TJK;Cottonseed Cake;-2.83344954156281e-11
213;Turkmenistan;TKM;Cottonseed Cake;-2.29631778297051
176;Timor-Leste;TLS;Cottonseed Cake;2.11196645471546e-16
220;Trinidad and Tobago;TTO;Cottonseed Cake;1.42912445187641e-15
222;Tunisia;TUN;Cottonseed Cake;7.64743285057481e-11
223;Turkey;TUR;Cottonseed Cake;-0.0332061494037074
214;China, Taiwan Province of;TWN;Cottonseed Cake;4.81421271341715e-13
215;United Republic of Tanzania;TZA;Cottonseed Cake;-90.9510323747757
226;Uganda;UGA;Cottonseed Cake;-4.71529435512746
230;Ukraine;UKR;Cottonseed Cake;-8.64563086985088e-12
234;Uruguay;URY;Cottonseed Cake;9.55963192748172e-13
231;United States of America;USA;Cottonseed Cake;-491.528996770799
235;Uzbekistan;UZB;Cottonseed Cake;-85.9181306061165
191;Saint Vincent and the Grenadines;VCT;Cottonseed Cake;-7.19707256837306e-11
236;Venezuela (Bolivarian Republic of);VEN;Cottonseed Cake;-2.33044357654768e-13
237;Viet Nam;VNM;Cottonseed Cake;3.49012515231824e-12
155;Vanuatu;VUT;Cottonseed Cake;3.64569259378833e-10
244;Samoa;WSM;Cottonseed Cake;-1.21128024402389e-17
249;Yemen;YEM;Cottonseed Cake;1.08125375091128e-13
248;Yugoslav SFR;YUG;Cottonseed Cake;0
202;South Africa;ZAF;Cottonseed Cake;-0.00183367203101667
251;Zambia;ZMB;Cottonseed Cake;-0.00357831999470643
181;Zimbabwe;ZWE;Cottonseed Cake;-0.000745063297060332
2;Afghanistan;AFG;Palmkernel Cake;-9.37042727356351e-14
7;Angola;AGO;Palmkernel Cake;2.23743194223076e-14
3;Albania;ALB;Palmkernel Cake;2.58157445825935e-13
151;Netherlands Antilles;ANT;Palmkernel Cake;0
225;United Arab Emirates;ARE;Palmkernel Cake;8.05982500432435e-14
9;Argentina;ARG;Palmkernel Cake;-2.36867659877249e-12
1;Armenia;ARM;Palmkernel Cake;-7.8667027946481e-14
8;Antigua and Barbuda;ATG;Palmkernel Cake;4.4186979054516e-15
10;Australia;AUS;Palmkernel Cake;1.12211422269359e-12
11;Austria;AUT;Palmkernel Cake;1.82483979066256e-14
52;Azerbaijan;AZE;Palmkernel Cake;7.11680025397305e-12
29;Burundi;BDI;Palmkernel Cake;1.04134740168259e-20
255;Belgium;BEL;Palmkernel Cake;2.10662478059463e-14
53;Benin;BEN;Palmkernel Cake;5.10867643110932e-05
233;Burkina Faso;BFA;Palmkernel Cake;1.28394394569423e-14
16;Bangladesh;BGD;Palmkernel Cake;4.97323816180938e-13
27;Bulgaria;BGR;Palmkernel Cake;3.54947001781905e-13
13;Bahrain;BHR;Palmkernel Cake;7.43414501917458e-15
12;Bahamas;BHS;Palmkernel Cake;2.01985438178851e-15
80;Bosnia and Herzegovina;BIH;Palmkernel Cake;-4.95055686153009e-15
57;Belarus;BLR;Palmkernel Cake;-1.58888242726666e-13
15;Belgium-Luxembourg;BLX;Palmkernel Cake;0
23;Belize;BLZ;Palmkernel Cake;-1.29727391826433e-13
19;Bolivia (Plurinational State of);BOL;Palmkernel Cake;-1.30518232630023e-14
21;Brazil;BRA;Palmkernel Cake;7.65755265620273e-07
14;Barbados;BRB;Palmkernel Cake;5.09550136164995e-13
26;Brunei Darussalam;BRN;Palmkernel Cake;3.50306558761901e-16
20;Botswana;BWA;Palmkernel Cake;2.30686139926187e-16
37;Central African Republic;CAF;Palmkernel Cake;0
33;Canada;CAN;Palmkernel Cake;5.56446701646506e-13
211;Switzerland;CHE;Palmkernel Cake;4.67741947332375e-15
40;Chile;CHL;Palmkernel Cake;-1.11098263007239e-13
41;China, mainland;CHN;Palmkernel Cake;-1.0446500707833e-13
107;Côte d'Ivoire;CIV;Palmkernel Cake;3.21402314733923e-14
32;Cameroon;CMR;Palmkernel Cake;1.82518367194281e-07
250;Democratic Republic of the Congo;COD;Palmkernel Cake;1.41146304331236e-19
46;Congo;COG;Palmkernel Cake;-9.87490523953995e-14
44;Colombia;COL;Palmkernel Cake;1.50749017546977e-06
35;Cabo Verde;CPV;Palmkernel Cake;9.61414075248366e-16
48;Costa Rica;CRI;Palmkernel Cake;0.00241975299283715
51;Czechoslovakia;CSK;Palmkernel Cake;0
49;Cuba;CUB;Palmkernel Cake;2.85221339926779e-14
50;Cyprus;CYP;Palmkernel Cake;2.15256473403559e-13
167;Czech Republic;CZE;Palmkernel Cake;-3.21946983097275e-13
79;Germany;DEU;Palmkernel Cake;1.87596970371611e-12
72;Djibouti;DJI;Palmkernel Cake;-8.89372365696449e-18
55;Dominica;DMA;Palmkernel Cake;-7.25161909071307e-14
54;Denmark;DNK;Palmkernel Cake;1.48629942862184e-13
56;Dominican Republic;DOM;Palmkernel Cake;-3.31460357566158e-13
4;Algeria;DZA;Palmkernel Cake;2.83457200406959e-12
58;Ecuador;ECU;Palmkernel Cake;0.000232108277258934
59;Egypt;EGY;Palmkernel Cake;2.55682458725203e-14
178;Eritrea;ERI;Palmkernel Cake;-2.40844577561507e-11
203;Spain;ESP;Palmkernel Cake;1.3916619546115e-12
63;Estonia;EST;Palmkernel Cake;3.88657287199484e-13
238;Ethiopia;ETH;Palmkernel Cake;1.04062341462298e-14
67;Finland;FIN;Palmkernel Cake;-6.40972681541153e-13
66;Fiji;FJI;Palmkernel Cake;-2.41039994444977e-15
68;France;FRA;Palmkernel Cake;4.2730962851303e-13
74;Gabon;GAB;Palmkernel Cake;-4.18804016076132e-13
229;United Kingdom;GBR;Palmkernel Cake;1.91283240554837e-14
73;Georgia;GEO;Palmkernel Cake;2.65154263605371e-14
81;Ghana;GHA;Palmkernel Cake;0.0507734564075689
90;Guinea;GIN;Palmkernel Cake;2.63745150607852e-17
75;Gambia;GMB;Palmkernel Cake;-2.77910118260306e-14
175;Guinea-Bissau;GNB;Palmkernel Cake;1.44523867779084e-21
84;Greece;GRC;Palmkernel Cake;1.18595096901481e-12
86;Grenada;GRD;Palmkernel Cake;4.72224342244782e-13
89;Guatemala;GTM;Palmkernel Cake;1.14725791668959e-13
91;Guyana;GUY;Palmkernel Cake;7.40197264823589e-15
96;China, Hong Kong SAR;HKG;Palmkernel Cake;-4.17323716887027e-18
95;Honduras;HND;Palmkernel Cake;3.63704636420866e-07
98;Croatia;HRV;Palmkernel Cake;5.50615419824167e-13
93;Haiti;HTI;Palmkernel Cake;1.83145037719471e-17
97;Hungary;HUN;Palmkernel Cake;-2.04968585604072e-13
101;Indonesia;IDN;Palmkernel Cake;0.000235851927160233
100;India;IND;Palmkernel Cake;3.05040588519749e-12
104;Ireland;IRL;Palmkernel Cake;5.66104031850671e-14
102;Iran (Islamic Republic of);IRN;Palmkernel Cake;3.73433746733608e-12
103;Iraq;IRQ;Palmkernel Cake;1.23144185412648e-12
